
196  |  2018-05-07 09:55:44.878000
196  |  2018-05-07 09:55:44.902000
196  |  2018-05-07 09:55:44.924000
196  |  2018-05-07 09:55:44.948000
196  |  2018-05-07 09:55:44.971000
196  |  2018-05-07 09:55:44.995000
196  |  2018-05-07 09:55:45.018000
196  |  2018-05-07 09:55:45.041000
197  |  2018-05-07 09:55:45.066000
197  |  2018-05-07 09:55:45.089000
197  |  2018-05-07 09:55:45.116000
197  |  2018-05-07 09:55:45.139000
197  |  2018-05-07 09:55:45.164000
197  |  2018-05-07 09:55:45.198000
197  |  2018-05-07 09:55:45.221000
197  |  2018-05-07 09:55:45.243000
198  |  2018-05-07 09:55:45.267000
198  |  2018-05-07 09:55:45.291000
198  |  2018-05-07 09:55:45.313000
198  |  2018-05-07 09:55:45.335000
198  |  2018-05-07 09:55:45.358000
199  |  2018-05-07 09:55:45.382000
199  |  2018-05-07 09:55:45.406000
199  |  2018-05-07 09:55:45.429000
199  |  2018-05-07 09:55:45.452000
199  |  2018-05-07 09:55:45.477000
199  |  2018-05-07 09:55:45.500000
199  |  2018-05-07 09:55:45.522000
199  |  2018-05-07 09:55:45.545000
199  |  2018-05-07 09:55:45.570000
199  |  2018-05-07 09:55:45.594000
199  |  2018-05-07 09:55:45.617000
199  |  2018-05-07 09:55:45.639000
199  |  2018-05-07 09:55:45.664000
199  |  2018-05-07 09:55:45.688000
199  |  2018-05-07 09:55:45.710000
199  |  2018-05-07 09:55:45.732000
199  |  2018-05-07 09:55:45.755000
199  |  2018-05-07 09:55:45.781000
199  |  2018-05-07 09:55:45.804000
199  |  2018-05-07 09:55:45.826000
199  |  2018-05-07 09:55:45.850000
199  |  2018-05-07 09:55:45.875000
199  |  2018-05-07 09:55:45.898000
200  |  2018-05-07 09:55:45.920000
200  |  2018-05-07 09:55:45.942000
200  |  2018-05-07 09:55:45.966000
200  |  2018-05-07 09:55:45.989000
200  |  2018-05-07 09:55:46.011000
200  |  2018-05-07 09:55:46.034000
200  |  2018-05-07 09:55:46.057000
200  |  2018-05-07 09:55:46.081000
200  |  2018-05-07 09:55:46.104000
200  |  2018-05-07 09:55:46.126000
200  |  2018-05-07 09:55:46.148000
200  |  2018-05-07 09:55:46.171000
200  |  2018-05-07 09:55:46.194000
200  |  2018-05-07 09:55:46.216000
200  |  2018-05-07 09:55:46.238000
200  |  2018-05-07 09:55:46.261000
200  |  2018-05-07 09:55:46.284000
200  |  2018-05-07 09:55:46.306000
200  |  2018-05-07 09:55:46.327000
200  |  2018-05-07 09:55:46.351000
200  |  2018-05-07 09:55:46.374000
200  |  2018-05-07 09:55:46.399000
201  |  2018-05-07 09:55:46.421000
201  |  2018-05-07 09:55:46.446000
201  |  2018-05-07 09:55:46.470000
201  |  2018-05-07 09:55:46.493000
201  |  2018-05-07 09:55:46.516000
201  |  2018-05-07 09:55:46.537000
201  |  2018-05-07 09:55:46.560000
201  |  2018-05-07 09:55:46.583000
201  |  2018-05-07 09:55:46.613000
201  |  2018-05-07 09:55:46.637000
202  |  2018-05-07 09:55:46.658000
203  |  2018-05-07 09:55:46.680000
203  |  2018-05-07 09:55:46.702000
203  |  2018-05-07 09:55:46.724000
203  |  2018-05-07 09:55:46.746000
204  |  2018-05-07 09:55:46.770000
204  |  2018-05-07 09:55:46.796000
204  |  2018-05-07 09:55:46.819000
205  |  2018-05-07 09:55:46.845000
205  |  2018-05-07 09:55:46.875000
205  |  2018-05-07 09:55:46.897000
205  |  2018-05-07 09:55:46.922000
205  |  2018-05-07 09:55:46.948000
206  |  2018-05-07 09:55:46.972000
206  |  2018-05-07 09:55:46.994000
206  |  2018-05-07 09:55:47.016000
206  |  2018-05-07 09:55:47.038000
206  |  2018-05-07 09:55:47.062000
206  |  2018-05-07 09:55:47.084000
206  |  2018-05-07 09:55:47.105000
206  |  2018-05-07 09:55:47.126000
206  |  2018-05-07 09:55:47.153000
206  |  2018-05-07 09:55:47.177000
207  |  2018-05-07 09:55:47.200000
207  |  2018-05-07 09:55:47.222000
207  |  2018-05-07 09:55:47.245000
207  |  2018-05-07 09:55:47.269000
207  |  2018-05-07 09:55:47.292000
208  |  2018-05-07 09:55:47.315000
208  |  2018-05-07 09:55:47.337000
208  |  2018-05-07 09:55:47.361000
208  |  2018-05-07 09:55:47.385000
209  |  2018-05-07 09:55:47.407000
210  |  2018-05-07 09:55:47.430000
210  |  2018-05-07 09:55:47.452000
210  |  2018-05-07 09:55:47.475000
210  |  2018-05-07 09:55:47.498000
210  |  2018-05-07 09:55:47.519000
210  |  2018-05-07 09:55:47.541000
210  |  2018-05-07 09:55:47.565000
210  |  2018-05-07 09:55:47.588000
210  |  2018-05-07 09:55:47.610000
210  |  2018-05-07 09:55:47.632000
211  |  2018-05-07 09:55:47.654000
212  |  2018-05-07 09:55:47.677000
212  |  2018-05-07 09:55:47.700000
213  |  2018-05-07 09:55:47.722000
213  |  2018-05-07 09:55:47.744000
213  |  2018-05-07 09:55:47.772000
214  |  2018-05-07 09:55:47.794000
214  |  2018-05-07 09:55:47.817000
214  |  2018-05-07 09:55:47.840000
214  |  2018-05-07 09:55:47.865000
214  |  2018-05-07 09:55:47.889000
214  |  2018-05-07 09:55:47.913000
214  |  2018-05-07 09:55:47.936000
214  |  2018-05-07 09:55:47.959000
214  |  2018-05-07 09:55:47.983000
215  |  2018-05-07 09:55:48.007000
215  |  2018-05-07 09:55:48.030000
215  |  2018-05-07 09:55:48.053000
215  |  2018-05-07 09:55:48.077000
215  |  2018-05-07 09:55:48.102000
215  |  2018-05-07 09:55:48.127000
215  |  2018-05-07 09:55:48.151000
216  |  2018-05-07 09:55:48.176000
216  |  2018-05-07 09:55:48.200000
217  |  2018-05-07 09:55:48.225000
217  |  2018-05-07 09:55:48.255000
218  |  2018-05-07 09:55:48.281000
218  |  2018-05-07 09:55:48.308000
218  |  2018-05-07 09:55:48.333000
218  |  2018-05-07 09:55:48.360000
218  |  2018-05-07 09:55:48.390000
218  |  2018-05-07 09:55:48.421000
219  |  2018-05-07 09:55:48.449000
219  |  2018-05-07 09:55:48.478000
219  |  2018-05-07 09:55:48.506000
219  |  2018-05-07 09:55:48.535000
219  |  2018-05-07 09:55:48.563000
219  |  2018-05-07 09:55:48.593000
220  |  2018-05-07 09:55:48.625000
221  |  2018-05-07 09:55:48.655000
221  |  2018-05-07 09:55:48.684000
222  |  2018-05-07 09:55:48.716000
222  |  2018-05-07 09:55:48.746000
222  |  2018-05-07 09:55:48.778000
222  |  2018-05-07 09:55:48.809000
222  |  2018-05-07 09:55:48.839000
222  |  2018-05-07 09:55:48.870000
223  |  2018-05-07 09:55:48.902000
223  |  2018-05-07 09:55:48.937000
223  |  2018-05-07 09:55:48.969000
224  |  2018-05-07 09:55:49
224  |  2018-05-07 09:55:49.033000
224  |  2018-05-07 09:55:49.065000
225  |  2018-05-07 09:55:49.098000
225  |  2018-05-07 09:55:49.133000
226  |  2018-05-07 09:55:49.166000
226  |  2018-05-07 09:55:49.203000
226  |  2018-05-07 09:55:49.237000
226  |  2018-05-07 09:55:49.271000
227  |  2018-05-07 09:55:49.305000
227  |  2018-05-07 09:55:49.338000
227  |  2018-05-07 09:55:49.373000
227  |  2018-05-07 09:55:49.408000
227  |  2018-05-07 09:55:49.447000
228  |  2018-05-07 09:55:49.486000
229  |  2018-05-07 09:55:49.521000
229  |  2018-05-07 09:55:49.555000
229  |  2018-05-07 09:55:49.590000
229  |  2018-05-07 09:55:49.626000
229  |  2018-05-07 09:55:49.661000
229  |  2018-05-07 09:55:49.698000
229  |  2018-05-07 09:55:49.733000
229  |  2018-05-07 09:55:49.767000
229  |  2018-05-07 09:55:49.808000
229  |  2018-05-07 09:55:49.845000
229  |  2018-05-07 09:55:49.883000
229  |  2018-05-07 09:55:49.921000
229  |  2018-05-07 09:55:49.958000
229  |  2018-05-07 09:55:49.996000
229  |  2018-05-07 09:55:50.034000
229  |  2018-05-07 09:55:50.070000
229  |  2018-05-07 09:55:50.112000
229  |  2018-05-07 09:55:50.150000
229  |  2018-05-07 09:55:50.190000
229  |  2018-05-07 09:55:50.230000
229  |  2018-05-07 09:55:50.268000
229  |  2018-05-07 09:55:50.306000
229  |  2018-05-07 09:55:50.345000
229  |  2018-05-07 09:55:50.391000
229  |  2018-05-07 09:55:50.441000
229  |  2018-05-07 09:55:50.481000
229  |  2018-05-07 09:55:50.521000
229  |  2018-05-07 09:55:50.561000
229  |  2018-05-07 09:55:50.602000
229  |  2018-05-07 09:55:50.642000
98  |  2018-05-09 09:08:14.747000
98  |  2018-05-09 09:08:14.790000
99  |  2018-05-09 09:08:14.829000
99  |  2018-05-09 09:08:14.865000
99  |  2018-05-09 09:08:14.903000
99  |  2018-05-09 09:08:14.941000
99  |  2018-05-09 09:08:14.976000
99  |  2018-05-09 09:08:15.009000
99  |  2018-05-09 09:08:15.047000
